City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
0,Mataura,NZ,-46.1927,168.8643,63.48,58,28,3.36,scattered clouds,2022-03-13 22:46:57
1,Avera,US,33.194,-82.5271,55.45,36,0,4.92,clear sky,2022-03-13 22:46:58
2,Vaini,TO,-21.2,-175.2,86.16,74,40,6.91,scattered clouds,2022-03-13 22:46:58
3,Ilulissat,GL,69.2167,-51.1,3.22,66,100,9.22,overcast clouds,2022-03-13 22:46:58
4,Ledyard,US,41.4398,-72.0142,33.28,49,20,14.97,few clouds,2022-03-13 22:46:59
5,Cape Town,ZA,-33.9258,18.4232,60.28,63,20,11.5,few clouds,2022-03-13 22:44:19
6,Khandyga,RU,62.6667,135.6,-4.25,97,100,1.25,overcast clouds,2022-03-13 22:46:59
7,Lompoc,US,34.6391,-120.4579,77.56,79,75,19.57,broken clouds,2022-03-13 22:47:00
8,Otradnoye,RU,59.7775,30.8181,32.04,99,96,1.83,overcast clouds,2022-03-13 22:47:00
9,Saint-Joseph,RE,-21.3667,55.6167,77.38,86,80,11.65,light rain,2022-03-13 22:47:00
10,Midland,US,31.9974,-102.0779,71.06,12,0,16.11,clear sky,2022-03-13 22:43:44
11,Mehamn,NO,71.0357,27.8492,39.15,75,0,14.97,clear sky,2022-03-13 22:47:00
12,Castro,BR,-24.7911,-50.0119,63.63,98,100,2.06,overcast clouds,2022-03-13 22:47:01
13,Chokurdakh,RU,70.6333,147.9167,-9.06,91,100,4.47,overcast clouds,2022-03-13 22:47:01
14,Makakilo City,US,21.3469,-158.0858,82.72,53,0,14.97,clear sky,2022-03-13 22:44:26
15,Kapaa,US,22.0752,-159.319,80.58,68,0,9.22,clear sky,2022-03-13 22:47:01
16,Yellowknife,CA,62.456,-114.3525,0.41,61,20,12.66,few clouds,2022-03-13 22:43:37
17,Port Lincoln,AU,-34.7333,135.8667,73.51,57,85,8.43,overcast clouds,2022-03-13 22:47:02
18,Mar Del Plata,AR,-38.0023,-57.5575,68.09,85,0,8.05,clear sky,2022-03-13 22:45:09
19,Egvekinot,RU,66.3167,-179.1667,12.29,63,0,3.09,clear sky,2022-03-13 22:47:02
20,Bethel,US,41.3712,-73.414,33.03,53,100,5.99,overcast clouds,2022-03-13 22:42:22
21,Palmer,US,42.1584,-72.3287,33.42,37,20,12.66,few clouds,2022-03-13 22:47:02
22,Yurginskoye,RU,56.8189,67.3921,7.34,88,100,8.08,overcast clouds,2022-03-13 22:47:03
23,Gravdal,NO,68.1214,13.5031,33.69,80,0,1.14,clear sky,2022-03-13 22:47:03
24,Mount Isa,AU,-20.7333,139.5,85.77,51,17,0.0,few clouds,2022-03-13 22:47:03
25,Ushuaia,AR,-54.8,-68.3,40.66,87,75,24.16,light rain,2022-03-13 22:46:49
26,Valle De Angeles,HN,14.15,-87.0333,82.29,45,62,8.86,broken clouds,2022-03-13 22:47:04
27,Ribeira Grande,PT,38.5167,-28.7,56.17,61,96,10.49,overcast clouds,2022-03-13 22:47:04
28,Atuona,PF,-9.8,-139.0333,78.91,71,89,13.4,overcast clouds,2022-03-13 22:47:04
29,Isangel,VU,-19.55,169.2667,84.96,64,27,4.38,scattered clouds,2022-03-13 22:47:05
30,Kharan,PK,28.5833,65.4167,75.76,33,38,4.59,scattered clouds,2022-03-13 22:47:05
31,Port Elizabeth,ZA,-33.918,25.5701,63.1,88,20,20.71,few clouds,2022-03-13 22:47:05
32,Klaksvik,FO,62.2266,-6.589,43.72,95,100,21.47,overcast clouds,2022-03-13 22:47:05
33,Kruisfontein,ZA,-34.0033,24.7314,60.89,86,100,18.84,light rain,2022-03-13 22:47:06
34,Kalaleh,IR,37.3807,55.4916,47.44,81,1,3.98,clear sky,2022-03-13 22:47:06
35,Lebu,CL,-37.6167,-73.65,59.27,76,2,21.09,clear sky,2022-03-13 22:47:06
36,Kodiak,US,57.79,-152.4072,40.51,81,100,21.85,light rain,2022-03-13 22:47:06
37,Saint-Pierre,RE,-21.3393,55.4781,78.48,84,100,11.5,overcast clouds,2022-03-13 22:47:07
38,Lavrentiya,RU,65.5833,-171.0,11.05,70,1,3.78,clear sky,2022-03-13 22:47:07
39,Victoria,HK,22.2855,114.1577,71.94,89,62,5.99,broken clouds,2022-03-13 22:43:11
40,Tupik,RU,54.4253,119.9327,6.76,96,100,4.0,light snow,2022-03-13 22:47:07
41,Provideniya,RU,64.3833,-173.3,21.36,38,0,13.42,clear sky,2022-03-13 22:47:08
42,Morant Bay,JM,17.8815,-76.4093,85.71,76,5,11.77,clear sky,2022-03-13 22:42:22
43,Saint-Philippe,RE,-21.3585,55.7679,78.39,88,86,12.21,light rain,2022-03-13 22:42:24
44,Longyearbyen,SJ,78.2186,15.6401,24.64,93,0,2.3,clear sky,2022-03-13 22:47:08
45,Azua,DO,18.4532,-70.7349,79.59,82,96,2.35,overcast clouds,2022-03-13 22:47:08
46,Krasnoselkup,RU,65.7,82.4667,-11.61,100,95,7.9,overcast clouds,2022-03-13 22:47:09
47,Arraial Do Cabo,BR,-22.9661,-42.0278,76.86,83,20,12.66,few clouds,2022-03-13 22:47:09
48,Marsh Harbour,BS,26.5412,-77.0636,69.31,59,50,18.79,scattered clouds,2022-03-13 22:47:09
49,Punta Arenas,CL,-53.15,-70.9167,44.71,76,40,33.38,light intensity shower rain,2022-03-13 22:47:09
50,Kalmunai,LK,7.4167,81.8167,78.08,78,98,7.36,overcast clouds,2022-03-13 22:47:10
51,New Norfolk,AU,-42.7826,147.0587,63.9,64,100,1.01,overcast clouds,2022-03-13 22:42:20
52,Nikolskoye,RU,59.7035,30.7861,31.87,99,96,1.81,overcast clouds,2022-03-13 22:47:10
53,Natal,BR,-5.795,-35.2094,81.25,89,20,5.75,few clouds,2022-03-13 22:47:10
54,Rapid Valley,US,44.0625,-103.1463,51.84,51,0,6.91,clear sky,2022-03-13 22:47:11
55,Airai,TL,-8.9266,125.4092,64.29,86,99,2.13,overcast clouds,2022-03-13 22:47:11
56,Quila,MX,24.4228,-107.22,81.59,19,5,11.05,clear sky,2022-03-13 22:47:11
57,Jamestown,US,42.097,-79.2353,27.72,58,100,13.8,overcast clouds,2022-03-13 22:42:43
58,Broome,US,42.2506,-75.833,28.15,64,100,11.5,overcast clouds,2022-03-13 22:47:11
59,Hovd,MN,48.0056,91.6419,30.6,49,20,10.33,few clouds,2022-03-13 22:47:12
60,Biak,ID,-0.9131,122.8766,76.78,83,78,3.02,broken clouds,2022-03-13 22:47:12
61,Kidal,ML,18.4411,1.4078,76.35,10,0,12.21,clear sky,2022-03-13 22:47:12
62,Kholmogory,RU,64.2229,41.656,12.9,97,30,4.7,scattered clouds,2022-03-13 22:47:13
63,Sheridan,US,44.8333,-106.9173,42.31,71,100,18.41,overcast clouds,2022-03-13 22:45:54
64,Kargil,IN,34.5667,76.1,3.72,78,61,2.66,broken clouds,2022-03-13 22:47:13
65,Albany,US,42.6001,-73.9662,32.65,45,100,8.01,overcast clouds,2022-03-13 22:44:44
66,Yekaterinovka,RU,52.0508,44.3451,11.57,96,97,10.42,overcast clouds,2022-03-13 22:47:13
67,Qaanaaq,GL,77.484,-69.3632,-9.18,98,100,2.3,overcast clouds,2022-03-13 22:47:13
68,Abu Kamal,SY,34.4506,40.9171,47.75,58,100,9.17,overcast clouds,2022-03-13 22:47:14
69,Pavlovsk,RU,50.4578,40.1081,3.65,98,51,4.5,broken clouds,2022-03-13 22:47:14
70,Bengkulu,ID,-3.8004,102.2655,75.6,93,100,6.82,overcast clouds,2022-03-13 22:47:14
71,Pasan,IN,22.85,82.2,61.11,18,1,2.66,clear sky,2022-03-13 22:47:15
72,Yar-Sale,RU,66.8333,70.8333,-3.91,100,99,5.97,overcast clouds,2022-03-13 22:47:15
73,Pavlovka,RU,52.6897,47.1405,17.44,95,100,8.12,overcast clouds,2022-03-13 22:47:15
74,Pouebo,NC,-20.4,164.5667,82.6,76,87,6.87,overcast clouds,2022-03-13 22:47:15
75,Ivybridge,GB,50.3904,-3.9191,44.85,92,61,6.26,broken clouds,2022-03-13 22:47:16
76,Camacha,PT,33.0833,-16.3333,53.02,82,40,23.02,scattered clouds,2022-03-13 22:47:16
77,Port Blair,IN,11.6667,92.75,79.5,73,71,5.37,broken clouds,2022-03-13 22:47:17
78,Rikitea,PF,-23.1203,-134.9692,80.29,72,99,14.92,overcast clouds,2022-03-13 22:47:17
79,Halifax,CA,44.6453,-63.5724,28.49,51,31,14.0,scattered clouds,2022-03-13 22:44:59
80,Hermanus,ZA,-34.4187,19.2345,55.8,61,89,10.85,overcast clouds,2022-03-13 22:47:18
81,Lata,PT,40.1629,-8.3327,48.07,89,72,4.07,broken clouds,2022-03-13 22:47:18
82,Puerto Ayora,EC,-0.7393,-90.3518,85.96,88,43,3.0,scattered clouds,2022-03-13 22:47:09
83,Haapiti,PF,-17.5667,-149.8667,85.73,73,93,8.37,overcast clouds,2022-03-13 22:47:18
84,Lethem,GY,3.3803,-59.7968,84.52,60,100,9.4,overcast clouds,2022-03-13 22:47:18
85,Thompson,CA,55.7435,-97.8558,12.36,73,100,13.8,overcast clouds,2022-03-13 22:47:19
86,Luwuk,ID,-0.9516,122.7875,78.49,85,78,2.73,broken clouds,2022-03-13 22:47:19
87,Arua,UG,3.0201,30.9111,66.7,70,86,8.97,overcast clouds,2022-03-13 22:47:19
88,Canavieiras,BR,-15.675,-38.9472,78.39,82,80,5.97,broken clouds,2022-03-13 22:47:20
89,Port Hardy,CA,50.6996,-127.4199,48.38,76,100,16.11,light intensity shower rain,2022-03-13 22:47:20
90,Mount Gambier,AU,-37.8333,140.7667,62.51,94,100,8.05,overcast clouds,2022-03-13 22:47:20
91,Ayan,RU,56.45,138.1667,11.77,79,59,3.51,broken clouds,2022-03-13 22:47:20
92,Bathsheba,BB,13.2167,-59.5167,79.41,69,40,16.11,scattered clouds,2022-03-13 22:47:21
93,Busselton,AU,-33.65,115.3333,64.51,87,12,7.07,few clouds,2022-03-13 22:47:21
94,Kaitangata,NZ,-46.2817,169.8464,63.93,62,10,0.81,clear sky,2022-03-13 22:47:21
95,Luderitz,NA,-26.6481,15.1594,65.17,68,0,24.27,clear sky,2022-03-13 22:47:22
96,Saldanha,ZA,-33.0117,17.9442,55.45,61,96,18.66,overcast clouds,2022-03-13 22:47:22
97,Butaritari,KI,3.0707,172.7902,81.72,74,9,20.54,clear sky,2022-03-13 22:47:22
98,Emba,KZ,48.8264,58.1442,4.62,97,100,2.3,overcast clouds,2022-03-13 22:47:22
99,Kosonsoy,UZ,41.2561,71.5508,48.76,95,100,2.48,overcast clouds,2022-03-13 22:47:23
100,Hambantota,LK,6.1241,81.1185,77.02,79,84,8.88,broken clouds,2022-03-13 22:44:48
101,Lodja,CD,-3.4833,23.4333,70.07,89,99,1.03,overcast clouds,2022-03-13 22:47:23
102,Sobolevo,RU,54.4299,31.8996,23.25,94,83,7.16,broken clouds,2022-03-13 22:47:23
103,Shibetsu,JP,43.659,145.132,31.46,89,100,5.39,overcast clouds,2022-03-13 22:47:24
104,Dikson,RU,73.5069,80.5464,-5.17,97,100,17.02,overcast clouds,2022-03-13 22:47:24
105,Tessalit,ML,20.1986,1.0114,74.86,10,0,8.7,clear sky,2022-03-13 22:47:24
106,Lorengau,PG,-2.0226,147.2712,84.51,72,25,8.12,scattered clouds,2022-03-13 22:47:24
107,Codrington,AU,-38.2667,141.9667,66.38,81,100,11.45,heavy intensity rain,2022-03-13 22:47:25
108,Mana,GF,5.6592,-53.7767,76.14,92,100,11.36,light rain,2022-03-13 22:47:25
109,Panguna,PG,-6.3164,155.4848,79.25,57,17,3.13,few clouds,2022-03-13 22:47:25
110,Bluff,NZ,-46.6,168.3333,63.81,75,12,5.17,few clouds,2022-03-13 22:47:25
111,Torbay,CA,47.6666,-52.7314,27.57,73,75,41.43,light snow,2022-03-13 22:45:25
112,Georgetown,MY,5.4112,100.3354,80.53,98,20,3.44,few clouds,2022-03-13 22:43:57
113,Aklavik,CA,68.2191,-135.0107,1.53,78,20,11.99,few clouds,2022-03-13 22:47:26
114,Bambous Virieux,MU,-20.3428,57.7575,79.05,83,40,8.05,moderate rain,2022-03-13 22:47:26
115,Tazovskiy,RU,67.4667,78.7,-15.14,100,99,6.96,overcast clouds,2022-03-13 22:47:26
116,Tatarsk,RU,55.219,75.9828,-5.91,98,11,7.87,few clouds,2022-03-13 22:47:27
117,Ancud,CL,-41.8697,-73.8203,58.23,76,57,5.53,broken clouds,2022-03-13 22:46:47
118,Puerto Del Rosario,ES,28.5004,-13.8627,65.95,77,75,5.75,broken clouds,2022-03-13 22:47:27
119,Sibolga,ID,1.7427,98.7792,75.94,88,97,3.06,overcast clouds,2022-03-13 22:47:27
120,Progreso,MX,21.2833,-89.6667,75.31,65,90,15.88,overcast clouds,2022-03-13 22:45:16
121,Hilo,US,19.7297,-155.09,80.33,66,20,10.36,few clouds,2022-03-13 22:47:28
122,Hofn,IS,64.2539,-15.2082,35.89,46,51,9.6,broken clouds,2022-03-13 22:47:28
123,San Juan Bautista,PE,-14.0108,-75.7358,78.24,54,71,11.36,broken clouds,2022-03-13 22:47:28
124,Saint-Augustin,CA,51.226,-58.6502,16.66,67,100,24.96,overcast clouds,2022-03-13 22:47:28
125,Santa Maria,BR,-29.6842,-53.8069,63.7,100,100,4.61,mist,2022-03-13 22:47:29
126,Cairns,AU,-16.9167,145.7667,81.07,97,75,10.36,light intensity shower rain,2022-03-13 22:45:02
127,Ajdabiya,LY,30.7554,20.2263,51.73,63,9,16.93,clear sky,2022-03-13 22:47:29
128,Valleyview,CA,55.0667,-117.2859,5.04,78,100,14.97,overcast clouds,2022-03-13 22:45:22
129,Port Alfred,ZA,-33.5906,26.891,67.37,89,100,16.26,light rain,2022-03-13 22:47:29
130,Guerrero Negro,MX,27.9769,-114.0611,66.78,52,0,16.75,clear sky,2022-03-13 22:47:30
131,Bredasdorp,ZA,-34.5322,20.0403,56.52,67,99,6.91,overcast clouds,2022-03-13 22:47:30
132,Les Cayes,HT,18.2,-73.75,77.88,80,64,7.07,broken clouds,2022-03-13 22:47:30
133,Cidreira,BR,-30.1811,-50.2056,68.65,89,100,13.67,overcast clouds,2022-03-13 22:47:30
134,Carnarvon,AU,-24.8667,113.6333,71.67,83,0,13.8,clear sky,2022-03-13 22:47:31
135,Tutoia,BR,-2.7619,-42.2744,78.39,86,99,7.78,overcast clouds,2022-03-13 22:47:31
136,Santa Flavia,IT,38.085,13.5351,53.33,75,79,11.99,broken clouds,2022-03-13 22:47:31
137,Vila Franca Do Campo,PT,37.7167,-25.4333,55.2,63,94,16.55,overcast clouds,2022-03-13 22:47:31
138,Constitucion,CL,-35.3333,-72.4167,61.72,79,8,6.35,clear sky,2022-03-13 22:46:32
139,Kumher,IN,27.3167,77.3667,71.17,32,0,2.57,clear sky,2022-03-13 22:47:32
140,Hudson Bay,CA,52.85,-102.3842,19.81,79,98,8.57,overcast clouds,2022-03-13 22:47:32
141,Eyl,SO,7.9803,49.8164,75.69,76,93,15.23,overcast clouds,2022-03-13 22:47:32
142,Khatanga,RU,71.9667,102.5,-4.49,98,100,10.58,overcast clouds,2022-03-13 22:44:47
143,Ust-Kuyga,RU,70.0167,135.6,-18.83,99,100,0.51,overcast clouds,2022-03-13 22:47:33
144,Mosetse,BW,-20.75,26.65,71.96,47,66,7.92,broken clouds,2022-03-13 22:47:33
145,Maroantsetra,MG,-15.4333,49.7333,71.85,90,100,3.67,overcast clouds,2022-03-13 22:47:33
146,Tuktoyaktuk,CA,69.4541,-133.0374,-9.4,77,20,11.5,few clouds,2022-03-13 22:47:33
147,Port Moresby,PG,-9.4431,147.1797,81.82,89,20,5.75,few clouds,2022-03-13 22:47:34
148,Barrow,US,71.2906,-156.7887,1.42,71,0,8.05,clear sky,2022-03-13 22:47:34
149,Samarai,PG,-10.6167,150.6667,84.69,71,46,13.15,scattered clouds,2022-03-13 22:47:34
150,Chuy,UY,-33.6971,-53.4616,61.11,77,2,6.49,clear sky,2022-03-13 22:47:35
151,Praya,CV,14.9215,-23.5087,70.34,73,20,25.32,few clouds,2022-03-13 22:47:35
152,Kahului,US,20.8947,-156.47,86.02,45,20,21.85,few clouds,2022-03-13 22:46:37
153,Salalah,OM,17.0151,54.0924,75.29,57,0,5.75,clear sky,2022-03-13 22:47:35
154,Nagato,JP,34.3833,131.2,57.2,94,100,8.57,overcast clouds,2022-03-13 22:47:35
155,Santa Luzia,BR,-19.7697,-43.8514,81.68,56,0,6.91,light rain,2022-03-13 22:47:36
156,Baherden,TM,38.4362,57.4316,49.1,60,6,2.77,clear sky,2022-03-13 22:47:36
157,Upernavik,GL,72.7868,-56.1549,-14.13,100,55,14.61,broken clouds,2022-03-13 22:47:36
158,The Valley,AI,18.217,-63.0578,78.66,78,20,16.11,few clouds,2022-03-13 22:47:37
159,Tiksi,RU,71.6872,128.8694,-22.07,100,99,2.01,overcast clouds,2022-03-13 22:47:37
160,Talikota,IN,16.4833,76.3167,79.77,34,50,6.2,scattered clouds,2022-03-13 22:47:37
161,Manitouwadge,CA,49.1215,-85.8403,19.58,87,100,6.42,overcast clouds,2022-03-13 22:47:37
162,Manjacaze,MZ,-24.7117,33.8828,71.58,87,0,6.46,clear sky,2022-03-13 22:47:38
163,Barra Do Garcas,BR,-15.89,-52.2567,75.69,88,87,3.27,overcast clouds,2022-03-13 22:46:21
164,Campoverde,PE,-8.4753,-74.8058,83.89,93,97,3.4,overcast clouds,2022-03-13 22:47:38
165,Price,US,39.5994,-110.8107,49.12,46,75,12.66,broken clouds,2022-03-13 22:47:38
166,Araioses,BR,-2.89,-41.9031,77.58,87,100,6.2,overcast clouds,2022-03-13 22:47:39
167,Apatzingan,MX,19.0833,-102.35,97.99,13,0,3.58,clear sky,2022-03-13 22:47:39
168,Buraydah,SA,26.326,43.975,61.25,36,46,11.72,scattered clouds,2022-03-13 22:47:39
169,Hobart,AU,-42.8794,147.3294,62.46,84,75,9.22,broken clouds,2022-03-13 22:47:39
170,Kulhudhuffushi,MV,6.6221,73.07,81.68,73,97,4.61,overcast clouds,2022-03-13 22:47:40
171,Hualmay,PE,-11.0964,-77.6139,74.21,75,100,7.85,overcast clouds,2022-03-13 22:47:40
172,Ostrovnoy,RU,68.0531,39.5131,25.9,88,100,1.19,overcast clouds,2022-03-13 22:47:40
173,Pangnirtung,CA,66.1451,-65.7125,-25.38,90,21,5.64,few clouds,2022-03-13 22:47:40
174,Churapcha,RU,62.0025,132.4325,-10.82,100,99,2.55,overcast clouds,2022-03-13 22:47:41
175,Manta,EC,-0.95,-80.7333,83.98,74,40,6.91,scattered clouds,2022-03-13 22:47:41
176,Bambanglipuro,ID,-7.95,110.2833,77.2,86,98,3.67,overcast clouds,2022-03-13 22:47:41
177,Mafeteng,LS,-29.823,27.2374,59.31,79,60,4.23,broken clouds,2022-03-13 22:47:42
178,Havre-Saint-Pierre,CA,50.2334,-63.5986,19.4,53,0,25.32,clear sky,2022-03-13 22:47:42
179,Tasiilaq,GL,65.6145,-37.6368,30.36,87,100,29.62,light snow,2022-03-13 22:47:42
180,Kaoma,ZM,-14.7833,24.8,64.51,95,100,4.03,overcast clouds,2022-03-13 22:47:42
181,Trenggalek,ID,-8.05,111.7167,75.25,92,100,1.66,overcast clouds,2022-03-13 22:47:43
182,Acapulco,MX,16.8634,-99.8901,82.71,60,2,10.85,clear sky,2022-03-13 22:47:43
183,Necochea,AR,-38.5473,-58.7368,60.66,82,4,5.77,clear sky,2022-03-13 22:45:34
184,Saint-Georges,GD,12.0564,-61.7485,80.28,69,20,11.5,few clouds,2022-03-13 22:47:43
185,Meulaboh,ID,4.1363,96.1285,76.73,88,53,3.69,broken clouds,2022-03-13 22:47:44
186,Rio Gallegos,AR,-51.6226,-69.2181,53.65,30,20,37.98,few clouds,2022-03-13 22:47:44
187,Kvitok,RU,56.0724,98.4813,-14.89,100,59,2.73,broken clouds,2022-03-13 22:47:44
188,Rio Grande,BR,-32.035,-52.0986,66.94,69,94,6.26,overcast clouds,2022-03-13 22:43:30
189,Camopi,GF,3.1655,-52.3158,73.26,99,100,2.04,moderate rain,2022-03-13 22:47:44
190,Saint George,US,37.1041,-113.5841,69.64,13,0,11.5,clear sky,2022-03-13 22:45:25
191,Bijawar,IN,24.6333,79.5,72.72,21,0,3.71,clear sky,2022-03-13 22:47:45
192,Shache,CN,38.4167,77.2406,51.4,33,53,2.89,broken clouds,2022-03-13 22:47:45
193,Shenjiamen,CN,29.9576,122.298,54.93,96,55,6.6,broken clouds,2022-03-13 22:47:45
194,Cap-Aux-Meules,CA,47.3821,-61.8597,21.25,58,40,40.29,scattered clouds,2022-03-13 22:47:46
195,Tambopata,PE,-12.7333,-69.1833,73.29,88,75,5.75,broken clouds,2022-03-13 22:47:46
196,Zhuhai,CN,22.2769,113.5678,72.86,94,20,2.3,few clouds,2022-03-13 22:47:46
197,Leningradskiy,RU,69.3833,178.4167,-1.73,91,100,8.93,overcast clouds,2022-03-13 22:47:46
198,Barra,BR,-11.0894,-43.1417,81.82,52,18,4.47,few clouds,2022-03-13 22:47:47
199,Shimoda,JP,34.6667,138.95,59.11,90,98,20.27,light rain,2022-03-13 22:47:47
200,East London,ZA,-33.0153,27.9116,69.57,91,99,4.97,light rain,2022-03-13 22:47:47
201,Mahibadhoo,MV,3.7833,72.9667,82.45,72,84,4.18,broken clouds,2022-03-13 22:47:47
202,Bubaque,GW,11.2833,-15.8333,75.6,77,86,17.18,overcast clouds,2022-03-13 22:47:48
203,Norman Wells,CA,65.282,-126.8329,-5.76,65,0,4.61,clear sky,2022-03-13 22:47:48
204,Narsaq,GL,60.9167,-46.05,26.82,54,100,31.25,light snow,2022-03-13 22:47:48
205,Izumo,JP,35.3667,132.7667,53.55,94,75,8.05,broken clouds,2022-03-13 22:45:59
206,Mitu,CO,1.1983,-70.1733,72.59,99,100,1.5,overcast clouds,2022-03-13 22:47:48
207,Spring Valley,US,36.108,-115.245,73.11,14,20,5.01,few clouds,2022-03-13 22:47:49
208,Ajaccio,FR,42.0,8.9167,50.05,82,100,5.75,overcast clouds,2022-03-13 22:47:49
209,Roald,NO,62.5833,6.1333,52.72,70,75,3.44,broken clouds,2022-03-13 22:47:49
210,Te Anau,NZ,-45.4167,167.7167,65.16,56,68,0.22,broken clouds,2022-03-13 22:47:50
211,Half Moon Bay,US,37.4636,-122.4286,68.59,61,20,13.8,mist,2022-03-13 22:44:48
212,Lovozero,RU,68.005,35.0117,11.5,96,46,3.18,scattered clouds,2022-03-13 22:47:50
213,Guymon,US,36.6828,-101.4816,78.8,9,0,21.85,clear sky,2022-03-13 22:46:29
214,Severnoye,RU,56.3491,78.3619,-10.46,100,27,6.33,scattered clouds,2022-03-13 22:47:50
215,Kendari,ID,-3.945,122.4989,76.12,91,59,2.64,broken clouds,2022-03-13 22:47:50
216,Pathein,MM,16.7833,94.7333,73.06,78,66,5.93,broken clouds,2022-03-13 22:47:51
217,Tecpan,GT,14.7623,-90.9947,60.89,46,37,8.34,scattered clouds,2022-03-13 22:47:51
218,Marsa Matruh,EG,31.3525,27.2453,49.73,56,89,13.24,overcast clouds,2022-03-13 22:47:51
219,Ugoofaaru,MV,5.6667,73.0,82.15,71,87,3.31,overcast clouds,2022-03-13 22:43:19
220,Vao,NC,-22.6667,167.4833,79.72,79,23,16.33,few clouds,2022-03-13 22:47:52
221,Barreirinha,BR,-2.7933,-57.07,76.6,94,100,2.93,moderate rain,2022-03-13 22:47:52
222,Aden,YE,12.7794,45.0367,77.76,68,4,15.5,clear sky,2022-03-13 22:47:52
223,Kavaratti,IN,10.5669,72.642,81.82,76,21,6.58,few clouds,2022-03-13 22:47:52
224,Barinas,VE,8.6226,-70.2075,82.4,66,97,5.23,overcast clouds,2022-03-13 22:43:26
225,Russell,US,32.3502,-85.1999,58.28,19,0,0.0,clear sky,2022-03-13 22:47:53
226,Oranjemund,NA,-28.55,16.4333,62.11,75,85,18.32,overcast clouds,2022-03-13 22:47:53
227,Lianran,CN,24.9227,102.485,55.94,42,24,1.39,few clouds,2022-03-13 22:47:53
228,Pevek,RU,69.7008,170.3133,-12.37,99,92,5.17,overcast clouds,2022-03-13 22:47:54
229,Guozhen,CN,34.3659,107.359,57.61,42,79,2.39,broken clouds,2022-03-13 22:47:54
230,Itarema,BR,-2.9248,-39.9167,78.08,82,99,6.78,overcast clouds,2022-03-13 22:47:54
231,Pacific Grove,US,36.6177,-121.9166,68.22,69,0,8.99,clear sky,2022-03-13 22:46:51
232,Umm Kaddadah,SD,13.6017,26.6876,69.46,16,39,17.56,scattered clouds,2022-03-13 22:47:54
233,Cockburn Town,TC,21.4612,-71.1419,80.56,69,40,11.5,scattered clouds,2022-03-13 22:47:14
234,Caravelas,BR,-17.7125,-39.2481,78.3,81,100,5.73,overcast clouds,2022-03-13 22:47:55
235,Rocha,UY,-34.4833,-54.3333,58.3,89,10,4.7,clear sky,2022-03-13 22:44:26
236,Kondinskoye,RU,59.6481,67.41,-5.31,98,93,6.49,overcast clouds,2022-03-13 22:47:55
237,Saint-Francois,FR,46.4154,3.9054,39.67,93,0,2.3,clear sky,2022-03-13 22:47:55
238,Fairbanks,US,64.8378,-147.7164,15.22,33,0,8.05,clear sky,2022-03-13 22:45:14
239,Gornozavodsk,RU,58.3758,58.3211,8.08,97,100,3.02,overcast clouds,2022-03-13 22:47:56
240,Marsabit,KE,2.3284,37.9899,73.02,39,47,10.0,scattered clouds,2022-03-13 22:47:56
241,Abu Samrah,SY,35.3029,37.1841,34.7,92,56,7.07,broken clouds,2022-03-13 22:47:56
242,Beringovskiy,RU,63.05,179.3167,5.76,81,11,5.61,few clouds,2022-03-13 22:47:57
243,Nanortalik,GL,60.1432,-45.2371,32.14,67,95,46.77,light snow,2022-03-13 22:47:57
244,Faranah,GN,10.0404,-10.7434,84.04,42,99,9.48,overcast clouds,2022-03-13 22:47:57
245,Aranjuez,ES,40.0311,-3.6025,54.32,60,100,9.8,overcast clouds,2022-03-13 22:47:57
246,Ambon,ID,-3.6954,128.1814,77.14,88,40,8.05,scattered clouds,2022-03-13 22:47:58
247,Calama,CL,-22.4667,-68.9333,68.49,32,20,21.85,few clouds,2022-03-13 22:47:58
248,Rybachiy,RU,48.7073,44.7449,6.66,93,17,5.39,few clouds,2022-03-13 22:47:58
249,Surt,LY,31.2089,16.5887,56.82,69,12,14.14,few clouds,2022-03-13 22:47:59
250,Udachnyy,RU,66.4167,112.4,-29.43,100,100,2.24,overcast clouds,2022-03-13 22:47:59
251,Talakan,RU,50.3167,130.3667,7.77,96,91,3.04,overcast clouds,2022-03-13 22:47:59
252,Flagstaff,US,35.1981,-111.6513,57.09,21,20,24.16,few clouds,2022-03-13 22:47:59
253,Erenhot,CN,43.6475,111.9767,28.44,74,3,5.32,clear sky,2022-03-13 22:48:00
254,Sakakah,SA,29.9697,40.2064,53.17,39,0,5.39,clear sky,2022-03-13 22:48:00
255,Posse,BR,-14.0931,-46.3694,73.94,67,99,3.02,moderate rain,2022-03-13 22:48:00
256,Severo-Kurilsk,RU,50.6789,156.125,30.79,82,95,4.94,overcast clouds,2022-03-13 22:48:00
257,Schijndel,NL,51.6225,5.4319,53.89,70,100,8.05,overcast clouds,2022-03-13 22:48:01
258,Grindavik,IS,63.8424,-22.4338,36.07,69,40,17.27,scattered clouds,2022-03-13 22:48:01
259,Nome,US,64.5011,-165.4064,21.27,42,0,11.5,clear sky,2022-03-13 22:48:01
260,Portsmouth,GB,50.799,-1.0913,46.9,93,49,1.01,scattered clouds,2022-03-13 22:48:02
261,Harper,LR,4.375,-7.7169,79.86,85,67,6.2,broken clouds,2022-03-13 22:48:02
262,Oktyabrskiy,RU,54.4815,53.471,5.36,96,99,5.64,overcast clouds,2022-03-13 22:48:02
